customer_id,Name,age,gender,security_no,region_category,membership_category,joining_date,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
fffe43004900440034003700350032003100,Shona Lucian,26,M,RBC1GLA,Village,No Membership,2016-05-19,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,20:06:13,16,142.79,7841.79,10.0,533.43,No,Yes,No,Not Applicable,Poor Website,5
fffe43004900440034003800390038003900,Vannesa Abel,27,F,J06B5PI,Village,Gold Membership,2016-05-13,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,17:40:46,15,102.48,34411.84,Error,708.18,No,Yes,No,Not Applicable,Poor Website,3
fffe43004900440036003300340033003600,Lawerence Hoard,64,M,GXZPV5G,Town,Platinum Membership,2015-06-06,Yes,CID24158,Without Offers,Smartphone,Wi-Fi,07:18:41,11,154.45,25878.77,Error,766.77,Yes,No,No,Not Applicable,Poor Product Quality,3
fffe43004900440034003000340031003200,Britteny May,49,M,SKTXTSP,,No Membership,2016-12-22,Yes,CID18713,Credit/Debit Card Offers,Desktop,Mobile_Data,17:47:32,17,293.36,7058.85,35.59862156418304,669.27,Yes,No,No,Not Applicable,No reason specified,5
fffe43004900440033003900300037003400,Elden Agron,17,F,NI2MJNY,Town,Basic Membership,2015-01-07,Yes,CID19803,Credit/Debit Card Offers,Smartphone,Wi-Fi,23:46:13,11,201.41,1553.41,26.0,710.65,No,Yes,No,Not Applicable,No reason specified,4
fffe43004900440032003800360035003100,Francis Rome,56,F,3J93715,,Basic Membership,2016-10-30,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,12:41:31,18,535.66,40339.96,Error,546.65,No,Yes,No,Not Applicable,Poor Product Quality,5
fffe4300490044003100310032003100,Genie Genovese,27,F,DMIGAQB,Town,Silver Membership,2017-10-30,Yes,CID46223,Gift Vouchers/Coupons,?,Wi-Fi,08:54:43,3,989.1934297865288,47130.26,29.0,781.55,Yes,No,Yes,Unsolved,Poor Customer Service,3
fffe43004900440032003200370030003100,Rod Bumbalough,64,F,02OJX0F,City,Premium Membership,2015-06-28,Yes,CID24146,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,16:01:55,20,126.94,36624.58,24.0,722.35,Yes,No,Yes,Solved in Follow-up,No reason specified,3
fffe43004900440031003200330032003400,Rebecka Cybulski,30,M,6SSLQPA,City,Basic Membership,2016-04-10,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,03:42:36,16,296.41,11093.23,25.0,624.3,Yes,No,Yes,Solved,No reason specified,4
fffe43004900440034003900340035003900,Alethia Spagnolo,44,M,U1MQVLV,Village,Platinum Membership,2015-09-09,?,CID9040,Gift Vouchers/Coupons,Desktop,Mobile_Data,03:04:49,4,327.31,23340.04,3.0,1256.6390388703687,Yes,No,No,Not Applicable,Quality Customer Care,2
fffe43004900440033003400330038003700,Jani Weisman,14,F,10FJ8RV,Village,Gold Membership,2017-04-30,?,xxxxxxxx,Credit/Debit Card Offers,?,Fiber_Optic,00:55:06,19,185.65,31230.92,15.0,,No,Yes,No,Not Applicable,Too many ads,3
fffe43004900440036003000300030003300,Rolf Alameda,25,M,WXTY5FS,,Platinum Membership,2017-08-20,No,xxxxxxxx,Gift Vouchers/Coupons,?,Fiber_Optic,08:04:13,13,62.54,12492.81,5.0,751.02,No,Yes,Yes,Solved,Poor Customer Service,3
fffe43004900440031003900350038003600,Illa Jarrard,27,F,6BFZJQH,Town,Platinum Membership,2016-03-05,Yes,CID59058,Credit/Debit Card Offers,?,Wi-Fi,21:50:32,12,443.55,35843.49,9.0,750.37,No,Yes,Yes,No Information Available,Quality Customer Care,2
fffe43004900440034003400340032003900,Franchesca Donato,10,M,XPEGNVS,City,Silver Membership,2016-09-23,No,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,23:08:53,10,58.15,49214.97,17.0,607.68,No,Yes,Yes,Solved in Follow-up,No reason specified,4
fffe43004900440031003400310036003700,Lacey Prokop,63,F,W5DTJ3P,Village,Gold Membership,2016-03-12,?,CID19549,Credit/Debit Card Offers,Desktop,Wi-Fi,09:10:10,6,69.97,17253.05,6.0,758.0,No,Yes,Yes,No Information Available,No reason specified,3
fffe4300490044003300390035003400,Gay Kopec,16,M,3ZGERBU,City,Premium Membership,2015-06-01,Yes,CID3920,Credit/Debit Card Offers,Smartphone,Mobile_Data,17:12:22,-999,120.95,70998.74,11.0,798.97,No,Yes,No,Not Applicable,Quality Customer Care,1
fffe43004900440036003100330039003100,Mariko Varona,33,F,V2XPEX5,City,Silver Membership,2017-10-01,Yes,CID54693,Credit/Debit Card Offers,Smartphone,Fiber_Optic,21:58:01,13,775.71,19920.82,28.0,615.57,Yes,Yes,Yes,Solved,Poor Customer Service,4
fffe43004900440033003400390039003500,Ira Judd,27,F,00JB6QS,,Silver Membership,2017-09-27,?,CID26757,Gift Vouchers/Coupons,?,Mobile_Data,03:23:24,2,484.45,83453.57,14.0,788.97,No,Yes,Yes,Unsolved,Reasonable Price,2
fffe43004900440035003100360037003100,Necole Leonard,36,M,V5MF2N2,,No Membership,2015-01-11,Yes,CID53421,Credit/Debit Card Offers,Desktop,Mobile_Data,21:24:12,14,33.33,12765.19,23.0,,Yes,No,Yes,Unsolved,No reason specified,5
fffe43004900440031003800380039003400,Vannesa Vaughn,45,F,XQ97PLM,Town,Gold Membership,2017-03-16,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,23:31:47,-999,-605.0537808298424,5238.97,19.0,,Yes,No,No,Not Applicable,Poor Product Quality,4
fffe43004900440036003200300035003700,Albertina Killam,42,M,1J37OY8,,Premium Membership,2015-10-14,Yes,CID60347,Gift Vouchers/Coupons,Smartphone,Wi-Fi,08:57:50,9,327.34,58269.86,8.0,796.3,Yes,No,Yes,No Information Available,User Friendly Website,1
fffe43004900440032003200370032003600,Rufus Hadden,11,M,M4GS202,City,No Membership,2017-12-18,Yes,CID39260,Gift Vouchers/Coupons,Desktop,Mobile_Data,02:41:21,7,82.07,47363.05,11.0,655.77,Yes,No,No,Not Applicable,Too many ads,4
fffe43004900440032003400360039003900,Wes Brasfield,22,M,3LWG9IK,City,Basic Membership,2016-05-06,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,01:32:22,-999,101.2,7930.92,23.0,699.3,Yes,No,No,Not Applicable,No reason specified,5
fffe4300490044003100320036003100,Mariana Omalley,32,M,5D1644N,Town,Gold Membership,2017-03-02,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,06:08:11,14,276.85,33465.84,Error,,No,Yes,No,Not Applicable,Quality Customer Care,2
fffe43004900440032003600310033003800,Krystin Studivant,10,F,J2IC1VG,Village,No Membership,2016-12-24,Yes,CID10398,Without Offers,Desktop,Wi-Fi,07:36:44,10,63.19,23218.93,29.0,506.91,No,Yes,Yes,Solved,Poor Website,5
fffe43004900440031003400360038003800,Yukiko Asbill,26,F,8341KRH,Town,No Membership,2016-03-14,?,CID51012,Credit/Debit Card Offers,?,Wi-Fi,16:47:22,19,184.16,2257.31,15.0,1040.613311116319,Yes,No,Yes,Solved,Poor Website,5
fffe43004900440031003600320033003900,Barbie Brook,53,M,DG8CN53,City,No Membership,2015-11-30,Yes,CID54099,Gift Vouchers/Coupons,?,Fiber_Optic,04:16:00,3,652.51,7819.54,8.0,566.64,Yes,No,No,Not Applicable,Poor Website,5
fffe43004900440031003900320031003200,Mayra Tiller,29,M,9BI0LBP,City,Basic Membership,2016-01-23,Yes,CID27054,Credit/Debit Card Offers,Both,Mobile_Data,23:19:06,19,576.08,42445.99,25.0,601.03,Yes,No,No,Not Applicable,Too many ads,5
fffe43004900440035003800320030003100,Brian Gargano,33,F,HMKC577,City,Premium Membership,2015-11-30,No,xxxxxxxx,Without Offers,Both,Fiber_Optic,11:14:48,14,407.64,52436.93,13.0,782.66,No,Yes,No,Not Applicable,Reasonable Price,1
fffe43004900440031003900300035003400,Nobuko Fiedler,48,M,C8F5G96,City,No Membership,2016-03-17,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Wi-Fi,23:08:31,17,317.95,12084.16,18.0,599.16,Yes,Yes,Yes,Solved in Follow-up,Too many ads,5
fffe43004900440032003600310037003700,Damaris Leflore,48,F,WK5NXN0,Town,Platinum Membership,2016-11-23,No,xxxxxxxx,Credit/Debit Card Offers,?,Wi-Fi,05:22:36,20,98.0,36953.77,9.0,773.92,No,Yes,No,Not Applicable,Products always in Stock,1
fffe43004900440032003900300031003100,Noe Than,38,M,EAFAXJ7,,Premium Membership,2015-05-27,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,23:49:56,19,315.28,12539.99,21.0,757.19,Yes,No,Yes,Unsolved,No reason specified,3
fffe43004900440036003200310032003900,Shakira Fitting,61,M,VL5SGL6,,No Membership,2017-07-25,Yes,CID5906,Gift Vouchers/Coupons,Desktop,Fiber_Optic,08:17:37,19,559.32,45100.79,29.0,630.28,No,Yes,No,Not Applicable,Too many ads,5
fffe43004900440034003400340031003300,Trinidad Brisco,47,F,RMFC3UK,City,Gold Membership,2015-04-25,Yes,CID54264,Credit/Debit Card Offers,?,Wi-Fi,11:18:05,14,626.3,50678.06,10.0,368.9123826806865,Yes,Yes,Yes,No Information Available,Quality Customer Care,2
fffe43004900440032003700360033003800,Beatriz Shoultz,14,F,X2L8NRA,City,Basic Membership,2016-11-08,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,05:06:42,9,71.43,22224.48,6.0,638.45,No,Yes,Yes,Solved,Poor Product Quality,5
fffe43004900440034003900370032003700,Jacquelyne Ibarra,33,F,RK1ZQMP,Town,Gold Membership,2016-02-02,?,xxxxxxxx,Without Offers,?,Wi-Fi,23:50:12,16,324.39,46906.27,5.0,1418.1982574632748,Yes,No,No,Not Applicable,No reason specified,3
fffe43004900440033003000320039003500,Jocelyn Hu,41,F,51S2LAO,Town,Premium Membership,2016-11-12,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,05:47:59,14,158.7,46972.1,14.0,849.63,No,Yes,Yes,Solved in Follow-up,Reasonable Price,1
fffe43004900440033003300360039003800,Janina Bittinger,51,F,PGWPQ8C,City,No Membership,2017-05-11,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,04:33:44,23,33.49,48790.61,22.0,627.26,Yes,No,No,Not Applicable,Poor Website,5
fffe43004900440034003500390037003500,Perry Alls,11,F,CXBZ2PF,Town,No Membership,2016-09-10,?,CID52946,Without Offers,Desktop,Mobile_Data,22:11:08,21,34.52,24515.17,47.64184679180221,514.01,Yes,No,No,Not Applicable,Poor Product Quality,5
fffe43004900440034003600380031003000,Mellissa Halliwell,44,F,9CT8DOL,,No Membership,2016-10-18,Yes,CID13829,Without Offers,Desktop,Fiber_Optic,22:09:22,9,87.32,6790.01,15.0,230.1914266687844,Yes,No,No,Not Applicable,Poor Website,5
fffe43004900440034003100320031003200,Hank Krieger,13,F,TLQIUNX,City,No Membership,2016-10-30,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,08:17:29,12,128.24,39806.19,16.0,,No,Yes,No,Not Applicable,Poor Website,5
fffe43004900440032003000350037003000,Janelle Volkmann,35,F,J2FI5DR,,No Membership,2015-11-01,Yes,CID62016,Without Offers,Smartphone,Fiber_Optic,13:11:54,6,281.76,45743.59,17.0,608.43,No,Yes,Yes,Unsolved,No reason specified,5
fffe4300490044003200320030003200,Lawerence Coyle,63,M,O92BTKT,Village,Basic Membership,2017-01-03,Yes,CID30547,Credit/Debit Card Offers,?,Mobile_Data,08:00:56,-999,202.1792788286141,19014.97,14.0,642.3,No,Yes,No,Not Applicable,Poor Customer Service,5
fffe43004900440031003500310035003800,Sheron Liedtke,38,F,3Q3AH1H,City,No Membership,2015-07-26,Yes,CID41347,Gift Vouchers/Coupons,Smartphone,Mobile_Data,23:56:59,14,-798.3970346615474,30800.86,24.0,639.59,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,5
fffe43004900440034003200340037003700,Karlyn Then,25,M,7ZTHD0P,Town,Gold Membership,2016-12-24,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,22:43:44,11,164.82,1139.16,29.0,748.77,No,Yes,Yes,No Information Available,Poor Website,3
fffe43004900440035003400390039003800,Tawana Vaughn,36,F,NQ79KLM,Town,No Membership,2017-06-24,No,xxxxxxxx,Credit/Debit Card Offers,Both,Wi-Fi,02:22:47,8,471.14,47964.4,Error,,No,Yes,No,Not Applicable,Too many ads,5
fffe43004900440034003000320030003900,Kathey Crowther,16,F,WBSENWT,Town,Gold Membership,2016-12-16,Yes,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,09:11:14,12,117.76,21225.87,22.0,779.28,Yes,No,Yes,Unsolved,Poor Product Quality,3
fffe43004900440036003100370039003600,Marylee Leblanc,28,F,2Y8GOIT,Town,Platinum Membership,2016-12-05,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,14:38:19,3,480.73,16863.03,27.0,480.0919951640114,Yes,Yes,No,Not Applicable,Poor Customer Service,3
fffe43004900440031003700370038003700,Cherri Caudill,26,F,JE2WNC5,City,Silver Membership,2016-03-24,?,CID38940,Gift Vouchers/Coupons,Desktop,Mobile_Data,23:31:51,14,236.35,16989.79,9.0,610.84,Yes,No,Yes,No Information Available,Too many ads,4
fffe43004900440032003300390035003200,Leslie Hoopes,59,M,2NJSJ0Y,Town,Platinum Membership,2016-03-18,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,15:03:21,10,31.08,40525.89,17.0,,No,Yes,Yes,Solved,Poor Website,3
fffe4300490044003700360031003100,Benton Sheahan,33,F,B4UA9EA,Town,Gold Membership,2017-07-15,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,04:38:48,24,106.87,49242.75,11.0,768.08,No,Yes,No,Not Applicable,Products always in Stock,1
fffe43004900440034003700370031003600,Leeanna Clendenin,43,M,4PQ85ZA,Village,Silver Membership,2017-10-01,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,06:43:45,6,501.69,55988.3,4.0,724.45,No,Yes,Yes,Unsolved,User Friendly Website,2
fffe43004900440033003900320034003600,Su Lavelle,49,F,BAXWRTC,City,Silver Membership,2017-10-06,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,17:29:40,-999,214.29,29369.68,23.0,790.39,Yes,No,Yes,Solved,Too many ads,-1
fffe43004900440031003000330030003400,Mason Maher,12,M,YS3HOIB,City,Basic Membership,2016-04-23,Yes,CID36476,Without Offers,Smartphone,Fiber_Optic,21:38:27,11,33.77,40234.15,11.0,630.84,No,Yes,No,Not Applicable,Poor Website,4
fffe43004900440034003700350034003400,Narcisa Vautour,41,F,143Y3VN,Village,No Membership,2015-12-01,?,CID7908,Gift Vouchers/Coupons,Smartphone,Wi-Fi,09:34:39,2,225.05,6199.59,12.0,683.98,Yes,No,No,Not Applicable,Too many ads,5
fffe43004900440032003900310034003700,Whitley Abel,42,F,X03SPIR,Village,No Membership,2017-06-13,Yes,CID53357,Without Offers,Desktop,Mobile_Data,05:38:16,13,367.91,38466.24,Error,646.16,Yes,No,Yes,No Information Available,Too many ads,4
fffe43004900440034003300370038003000,Narcisa Matta,25,F,S1JXHH9,Town,Silver Membership,2017-10-22,Yes,CID45785,Gift Vouchers/Coupons,Desktop,Fiber_Optic,12:01:23,6,231.68,30147.31,8.0,727.56,Yes,No,No,Not Applicable,Poor Product Quality,3
fffe43004900440032003200380038003000,Tyesha Backer,63,F,SGNDHRW,Town,Premium Membership,2017-09-04,Yes,CID23505,Credit/Debit Card Offers,Smartphone,Mobile_Data,08:14:12,18,95.27,44030.01,-3.9282576660750053,744.51,Yes,No,Yes,No Information Available,Poor Website,3
fffe43004900440034003100370039003300,Nathalie Ortego,11,M,580UZH6,Town,Basic Membership,2015-02-19,Yes,CID41347,Without Offers,Desktop,Fiber_Optic,18:40:04,13,116.02,21693.67,26.0,695.11,No,Yes,Yes,Solved,Poor Website,4
fffe43004900440034003500340036003200,Meaghan Earles,12,M,9VF94WD,City,No Membership,2017-02-12,Yes,CID45922,Credit/Debit Card Offers,Smartphone,Fiber_Optic,03:17:55,6,81.19,39079.91,12.0,673.09,No,Yes,No,Not Applicable,Poor Website,5
fffe43004900440035003300300035003800,Eilene Esser,62,M,5AN1CQW,,Basic Membership,2016-12-26,Yes,CID623,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,14:21:40,11,159.72,46199.96,17.0,996.61323400282,No,Yes,Yes,No Information Available,Poor Customer Service,5
fffe4300490044003700360039003200,Shona Averitt,27,F,70H51FH,City,Basic Membership,2015-07-29,?,CID7126,Credit/Debit Card Offers,Desktop,Mobile_Data,06:41:19,22,394.71,45095.45,13.0,,No,Yes,No,Not Applicable,Poor Product Quality,4
fffe43004900440036003000310035003000,Ming Crochet,47,M,6W5ADES,Town,Silver Membership,2017-05-06,Yes,CID54279,Without Offers,Smartphone,Wi-Fi,16:36:02,10,636.7,48105.9,19.0,627.95,Yes,No,Yes,Solved,No reason specified,4
fffe43004900440035003800350038003200,Kyla Cadieux,16,F,JCSGXXA,City,No Membership,2016-12-30,Yes,CID31573,Credit/Debit Card Offers,?,Fiber_Optic,10:44:46,16,30.19,27746.48,16.0,646.31,No,Yes,No,Not Applicable,No reason specified,4
fffe43004900440031003000360036003100,Deborah Bethke,44,F,GM6U36Q,Town,No Membership,2015-12-10,Yes,CID5343,Credit/Debit Card Offers,?,Mobile_Data,19:23:41,22,518.57,1833.94,16.0,,Yes,No,Yes,Solved,Poor Customer Service,5
fffe43004900440033003700370033003300,Lesli Wess,16,M,1XOAXG0,,Platinum Membership,2017-02-15,Yes,CID54147,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,19:06:32,16,138.33,41344.22,Error,792.27,Yes,No,No,Not Applicable,Too many ads,3
fffe43004900440033003200380031003400,Sparkle Mcpherson,38,M,2AWRP4K,Town,Silver Membership,2017-11-19,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,16:24:23,11,177.15,47084.27,29.0,624.28,No,Yes,Yes,Solved,Too many ads,4
fffe43004900440031003500310034003000,Frederica Delgiudice,24,M,3R641JJ,Town,Premium Membership,2016-07-30,Yes,CID6736,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,18:39:40,18,31.99,1805.21,12.0,,Yes,No,No,Not Applicable,Poor Customer Service,3
fffe43004900440032003200310035003600,Polly Pare,45,F,NXSORCG,,Gold Membership,2016-06-16,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,00:12:05,19,232.71,19480.96,Error,466.1895792385965,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,3
fffe43004900440035003500370032003600,Frederick Rosol,28,M,EADYHZ0,City,Basic Membership,2015-02-05,Yes,CID28630,Without Offers,Smartphone,Fiber_Optic,01:16:56,16,131.52,27244.03,14.0,657.67,Yes,No,Yes,Unsolved,Poor Website,4
fffe4300490044003700390036003500,Ilda Andreotti,58,F,DQ1MANZ,Town,Gold Membership,2016-03-31,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,07:07:26,21,97.94,97654.92,18.0,768.06,Yes,No,Yes,Solved in Follow-up,Reasonable Price,2
fffe43004900440034003500350038003200,Levi Rodas,46,M,P1UNI0L,Town,Basic Membership,2016-10-01,?,CID51325,Without Offers,Smartphone,Mobile_Data,23:56:10,7,84.49,2435.52,Error,638.11,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,4
fffe4300490044003200350034003400,Patrick Amy,27,M,AQEORBO,Town,Platinum Membership,2016-11-04,Yes,CID1437,Credit/Debit Card Offers,Smartphone,Fiber_Optic,14:49:14,13,423.2,37048.8,11.0,735.78,Yes,No,No,Not Applicable,No reason specified,3
fffe43004900440032003100330039003600,Houston Mcentire,64,M,ZL6XOUD,,Premium Membership,2015-06-21,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,07:48:47,9,246.22,4478.32,12.0,757.25,No,Yes,No,Not Applicable,Quality Customer Care,1
fffe43004900440032003900380030003200,Michelina Willman,12,M,O92NBJM,Town,Platinum Membership,2017-04-13,?,xxxxxxxx,Without Offers,Desktop,Mobile_Data,06:07:42,10,1189.31,91069.77,2.0,757.83,Yes,Yes,No,Not Applicable,Reasonable Price,1
fffe43004900440035003600380036003600,Rod Nicastro,33,M,85A2PE7,Town,Silver Membership,2017-09-21,?,CID11515,Gift Vouchers/Coupons,?,Mobile_Data,20:52:52,18,330.0,17750.87,12.0,781.66,Yes,No,Yes,Solved,Poor Product Quality,3
fffe43004900440035003600300035003900,Livia Capito,43,M,60WJYNN,,Premium Membership,2016-04-04,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,14:57:22,23,359.7,19316.29,8.0,735.83,Yes,No,Yes,Unsolved,Poor Customer Service,3
fffe43004900440031003800310031003100,Iliana Verrett,38,F,FFVKWOU,City,Platinum Membership,2015-06-11,Yes,CID26015,Credit/Debit Card Offers,Both,Mobile_Data,21:58:12,4,700.27,38371.42,Error,1004.6265972833104,Yes,Yes,No,Not Applicable,Poor Customer Service,3
fffe43004900440033003400320039003900,Fabiola Lineman,45,M,UOBOIUG,,Premium Membership,2016-08-26,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,21:47:04,7,342.61,34500.71,18.0,740.6,Yes,No,Yes,Unsolved,Too many ads,3
fffe430049004400350035003100,Keva Kellogg,28,F,7LFHOMR,City,Platinum Membership,2016-05-06,No,xxxxxxxx,Gift Vouchers/Coupons,?,Mobile_Data,03:32:50,15,143.0,23491.36,16.0,833.29,No,Yes,No,Not Applicable,Quality Customer Care,1
fffe4300490044003400330034003700,Nathalie Mable,47,F,9UPP7KU,Town,Platinum Membership,2017-04-09,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,13:08:06,17,299.74,45797.56,17.0,795.63,No,Yes,No,Not Applicable,No reason specified,3
fffe4300490044003500360038003500,Yang Dunker,32,F,B67K3PA,Town,Premium Membership,2016-01-09,?,CID5246,Gift Vouchers/Coupons,Desktop,Wi-Fi,00:52:58,15,881.9341676914091,3001.69,11.0,740.2,No,Yes,No,Not Applicable,Too many ads,-1
fffe43004900440034003500360036003300,Aisha Burch,10,F,YC8ZA81,Town,Premium Membership,2015-04-12,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,20:48:16,17,33.4,30296.3,5.0,705.72,No,Yes,Yes,No Information Available,Products always in Stock,2
fffe43004900440034003300330039003600,Roslyn Mosley,16,F,RTYKMVW,Town,Platinum Membership,2016-01-27,Yes,CID53745,Without Offers,Smartphone,Wi-Fi,01:36:09,18,68.36,18595.38,Error,785.78,Yes,No,Yes,Solved,Too many ads,3
fffe43004900440035003200370039003000,Mechelle Escalera,30,M,MHLFZ63,City,Basic Membership,2017-09-20,Yes,CID38134,Gift Vouchers/Coupons,Desktop,Wi-Fi,13:59:11,17,137.8963185771886,43189.52,11.0,,No,Yes,No,Not Applicable,No reason specified,5
fffe430049004400350031003900,Gerri Dale,40,M,ROD9UG7,City,No Membership,2017-09-18,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,10:54:17,10,163.89,17784.95,6.0,547.01,No,Yes,No,Not Applicable,No reason specified,5
fffe43004900440031003500360035003700,Nelly Magill,51,F,QW4FH9N,,Premium Membership,2017-12-19,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,04:49:34,15,132.22,45652.44,10.0,767.23,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,3
fffe43004900440033003400350030003200,Arletha Funk,48,M,F7Y80ZJ,City,Silver Membership,2017-11-15,Yes,CID26714,Gift Vouchers/Coupons,Desktop,Fiber_Optic,02:55:07,15,78.79,6552.27,24.0,666.35,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,4
fffe43004900440036003300340032003400,Solomon Kistner,14,F,2XOZTOT,City,Silver Membership,2015-07-28,Yes,CID34651,Gift Vouchers/Coupons,Both,Wi-Fi,19:03:10,11,884.55,46561.31,28.0,,Yes,Yes,Yes,Solved,Poor Customer Service,4
fffe43004900440031003400320031003500,Scottie Delgiudice,62,M,LXXG8VJ,,No Membership,2015-02-28,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,10:24:02,15,216.25,29101.22,7.0,234.5964213695944,Yes,No,No,Not Applicable,No reason specified,4
fffe43004900440033003000370039003300,Perry Trull,26,M,Y3CEJT4,Town,Gold Membership,2016-08-02,?,CID23749,Gift Vouchers/Coupons,Smartphone,Mobile_Data,20:43:56,19,33.03,9998.23,17.0,640.74,Yes,No,Yes,Unsolved,No reason specified,4
fffe43004900440032003500320033003100,Lolita Ramos,56,F,7EXPF48,Town,Gold Membership,2015-07-27,Yes,CID10606,Credit/Debit Card Offers,Desktop,Fiber_Optic,10:34:22,15,41.88,72613.4,9.0,749.8,No,Yes,No,Not Applicable,Reasonable Price,-1
fffe4300490044003200360032003500,Tyesha Lovitt,61,M,DWTJ3KA,Town,Gold Membership,2016-11-20,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,08:22:51,19,327.44,4474.57,19.0,639.13,Yes,No,Yes,Solved,No reason specified,4
fffe43004900440033003100350033003300,Kenny Frink,34,F,7VQTUMB,,Platinum Membership,2015-07-18,Yes,CID19563,Credit/Debit Card Offers,Both,Mobile_Data,22:17:11,14,1059.56,21815.18,15.0,704.86,Yes,Yes,Yes,Unsolved,Too many ads,3
fffe43004900440035003300340033003000,Frederick Shifflett,15,F,SD91VGL,City,Gold Membership,2015-02-10,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,18:23:33,9,-889.0625790170136,7783.21,19.0,624.27,No,Yes,No,Not Applicable,Poor Website,4
fffe43004900440034003400350034003600,Christiana Neal,59,M,DEUE8YV,Town,Basic Membership,2016-12-01,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,10:12:52,22,119.79,5620.5,Error,659.21,No,Yes,Yes,Solved,Poor Product Quality,5
fffe43004900440032003000300034003300,Stella Colella,53,F,1C73LW3,City,Premium Membership,2015-01-27,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,05:52:32,4,440.7,25259.05,Error,767.27,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,3
fffe430049004400390031003500,Caron Watrous,26,M,F0SVX4M,City,No Membership,2015-03-11,Yes,CID18474,Credit/Debit Card Offers,Smartphone,Mobile_Data,06:48:46,10,51.34,3061.36,19.0,625.94,Yes,No,No,Not Applicable,Poor Product Quality,5
fffe43004900440031003300300036003700,Shaquana Halliwell,34,F,2MUU474,City,Basic Membership,2017-12-07,?,CID52925,Credit/Debit Card Offers,Smartphone,Fiber_Optic,13:08:05,7,31.0,10388.06,12.0,528.43,Yes,No,Yes,Solved,Too many ads,5
fffe43004900440035003800360036003800,Genoveva Hochmuth,60,F,VLSOMG7,City,Basic Membership,2017-04-10,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,15:59:50,10,169.28,15471.17,10.0,1038.6616879183368,No,Yes,No,Not Applicable,Poor Product Quality,5
fffe4300490044003900330033003600,Mervin Irick,36,M,TCGKHE9,Town,Basic Membership,2015-03-24,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,19:13:51,15,165.78,32542.2,21.0,550.48,Yes,No,No,Not Applicable,Poor Customer Service,5
